spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,41,-3,-15,US,2023-12-23,92,True,201800,SOS,2022-12-09,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,42,-2,-10,US,2023-12-23,90,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,43,-1,-14,US,2023-12-23,92,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,44,-1,-13,US,2023-12-23,87,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",45,5,5,US,2023-12-23,92,False,214333,Signature Box,2010-10-05,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,3
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",46,-2,-13,US,2023-12-23,90,True,247444,For All The Dogs,2023-10-06,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,4
47otoIkhx3fkdivEXL5OB6,Rudolph The Red-Nosed Reindeer,Burl Ives,47,3,3,US,2023-12-23,86,False,130026,Have A Holly Jolly Christmas,1965-10-01,0.67,0.275,0,-12.755,1,0.0385,0.671,0.0,0.199,0.806,152.649,4
6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,48,2,2,US,2023-12-23,86,False,267600,"Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",1981-01-01,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,4
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,49,1,1,US,2023-12-23,74,False,231173,Donny Hathaway,1971-01-01,0.634,0.645,5,-9.2,1,0.0376,0.292,0.0,0.246,0.677,93.047,4
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,50,0,0,US,2023-12-23,94,False,165900,Everyday Is Christmas (Deluxe Edition),2018-11-01,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,1,0,0,US,2023-12-22,98,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,2,0,1,US,2023-12-22,94,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,3,0,-1,US,2023-12-22,100,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,4,0,1,US,2023-12-22,89,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,5,1,1,US,2023-12-22,79,False,151000,The Andy Williams Christmas Album,1963-01-01,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,3
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,6,-1,-2,US,2023-12-22,96,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,7,0,3,US,2023-12-22,95,False,117146,A Winter Romance,1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,8,1,4,US,2023-12-22,96,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,Burl Ives,9,-1,4,US,2023-12-22,91,False,135533,Have A Holly Jolly Christmas,1965-10-01,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,10,0,4,US,2023-12-22,87,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,11,1,4,US,2023-12-22,86,False,229640,Wrapped In Red,2013-10-29,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,12,1,7,US,2023-12-22,83,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,13,1,7,US,2023-12-22,88,False,182066,Feliz Navidad,2002-09-24,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,4
5humEOJehpAwMJEJmb0JJ2,The Christmas Song (Merry Christmas To You),Nat King Cole,14,4,36,US,2023-12-22,71,False,190973,The Nat King Cole Story,1961-09-25,0.31,0.095,1,-17.828,1,0.0366,0.904,3.43e-05,0.128,0.188,72.76,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,15,-4,-7,US,2023-12-22,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,16,0,1,US,2023-12-22,83,False,119786,Christmas,2011-10-14,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,17,-2,-8,US,2023-12-22,93,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
4so0Wek9Ig1p6CRCHuINwW,White Christmas - 1947 Version,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",18,2,5,US,2023-12-22,90,False,177480,Holiday Inn (Original Motion Picture Soundtrack),1942-01-01,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,3
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",19,0,-8,US,2023-12-22,92,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,20,-3,-13,US,2023-12-22,99,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",21,0,6,US,2023-12-22,90,False,155933,Greatest Christmas Songs,1999-08-20,0.724,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.718,112.874,4
1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,22,0,11,US,2023-12-22,83,True,172137,Pink Friday 2,2023-12-08,0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),"Eartha Kitt, Henri René and His Orchestra",23,2,15,US,2023-12-22,79,False,206066,Heavenly Eartha,2002-01-01,0.7,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,0.49,84.485,4
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,24,4,22,US,2023-12-22,89,False,129173,Elvis' Christmas Album,1957-10-15,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4
4HEOgBHRCExyYVeTyrXsnL,Jingle Bells - Remastered 1999,Frank Sinatra,25,-1,7,US,2023-12-22,88,False,120693,,,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,4
5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,The Beach Boys,26,1,21,US,2023-12-22,85,False,118840,The Beach Boys' Christmas Album,1964-11-09,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4
47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),Darlene Love,27,2,17,US,2023-12-22,85,False,166453,"Christmas (Baby, Please Come Home)",2020-12-04,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,28,-5,-10,US,2023-12-22,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,29,2,20,US,2023-12-22,88,False,165733,Rock 'N' Roll Rarities,1986-01-01,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",30,-4,-8,US,2023-12-22,91,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,31,-1,-10,US,2023-12-22,98,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,32,3,13,US,2023-12-22,92,False,182946,Under The Mistletoe (Deluxe Edition),2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,4
0rHToGels2lt8Y0mCYoF90,Deck The Hall,Nat King Cole,33,1,15,US,2023-12-22,88,False,68760,The Christmas Song (Expanded Edition),1962-01-01,0.684,0.437,9,-10.522,1,0.0491,0.742,1.58e-05,0.224,0.964,107.607,4
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",34,3,9,US,2023-12-22,90,False,155453,Christmas Songs by Sinatra,1994-11-08,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",35,-3,-11,US,2023-12-22,92,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4
6rjuKpPydT2SxN15TZpV7r,500lbs,Lil Tecca,36,-3,-1,US,2023-12-22,85,True,144390,TEC,2023-09-22,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,4
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",37,4,13,US,2023-12-22,86,False,175333,White Christmas,1945-01-01,0.5,0.224,3,-12.431,1,0.0935,0.646,0.0,0.284,0.62,202.481,4
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,38,-2,-13,US,2023-12-22,92,True,201800,SOS,2022-12-09,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,4
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,39,8,11,US,2023-12-22,91,False,227653,McCartney II (Special Edition),1980-05-16,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,40,0,-11,US,2023-12-22,90,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3
3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,41,7,9,US,2023-12-22,87,False,177440,Please Come Home for Christmas / Funky New Year (2013 Remaster),1978-11-27,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,3
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,42,-4,-16,US,2023-12-22,92,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,43,-4,-12,US,2023-12-22,88,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",44,-2,-14,US,2023-12-22,90,True,247444,For All The Dogs,2023-10-06,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,4
3bMfUUpzUzqWp9II00yRhE,Christmas Time Is Here,Vince Guaraldi Trio,45,5,5,US,2023-12-22,83,False,163093,Charlie Brown Holiday Hits,1998-01-01,0.367,0.122,9,-21.34,0,0.0319,0.984,4.37e-05,0.172,0.104,75.265,3
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,46,0,-9,US,2023-12-22,94,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,47,-2,-8,US,2023-12-22,91,True,211582,UTOPIA,2023-07-28,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,4
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,48,-4,-12,US,2023-12-22,86,True,163854,One Thing At A Time,2023-03-03,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,4
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",49,-6,1,US,2023-12-22,83,True,180869,Pink Friday 2,2023-12-08,0.736,0.769,11,-5.546,0,0.258,0.027,0.0,0.23,0.388,137.947,4
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",50,0,0,US,2023-12-22,92,False,214333,Signature Box,2010-10-05,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,3
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,1,0,0,US,2023-12-21,98,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,2,0,0,US,2023-12-21,94,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,3,0,0,US,2023-12-21,100,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,4,0,1,US,2023-12-21,89,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,5,1,-1,US,2023-12-21,97,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,6,-1,2,US,2023-12-21,79,False,151000,The Andy Williams Christmas Album,1963-01-01,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,3
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,7,0,4,US,2023-12-21,95,False,117146,A Winter Romance,1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,Burl Ives,8,0,6,US,2023-12-21,91,False,135533,Have A Holly Jolly Christmas,1965-10-01,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,9,0,41,US,2023-12-21,96,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,10,0,3,US,2023-12-21,87,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,11,0,-4,US,2023-12-21,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,12,0,3,US,2023-12-21,86,False,229640,Wrapped In Red,2013-10-29,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,13,0,6,US,2023-12-21,83,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,14,0,7,US,2023-12-21,88,False,182066,Feliz Navidad,2002-09-24,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,15,0,-5,US,2023-12-21,93,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,16,0,1,US,2023-12-21,83,False,119786,Christmas,2011-10-14,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,17,2,-11,US,2023-12-21,99,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
5humEOJehpAwMJEJmb0JJ2,The Christmas Song (Merry Christmas To You),Nat King Cole,18,-1,32,US,2023-12-21,70,False,190973,The Nat King Cole Story,1961-09-25,0.31,0.095,1,-17.828,1,0.0366,0.904,3.43e-05,0.128,0.188,72.76,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",19,1,-7,US,2023-12-21,92,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4
4so0Wek9Ig1p6CRCHuINwW,White Christmas - 1947 Version,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",20,-2,4,US,2023-12-21,90,False,177480,Holiday Inn (Original Motion Picture Soundtrack),1942-01-01,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,3
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",21,0,9,US,2023-12-21,90,False,155933,Greatest Christmas Songs,1999-08-20,0.724,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.718,112.874,4
1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,22,5,21,US,2023-12-21,83,True,172137,Pink Friday 2,2023-12-08,0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,23,0,-5,US,2023-12-21,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
4HEOgBHRCExyYVeTyrXsnL,Jingle Bells - Remastered 1999,Frank Sinatra,24,-2,8,US,2023-12-21,88,False,120693,,,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,4
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),"Eartha Kitt, Henri René and His Orchestra",25,-1,11,US,2023-12-21,79,False,206066,Heavenly Eartha,2002-01-01,0.7,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,0.49,84.485,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",26,0,-10,US,2023-12-21,91,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4
5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,The Beach Boys,27,-2,23,US,2023-12-21,85,False,118840,The Beach Boys' Christmas Album,1964-11-09,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4
3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,28,1,19,US,2023-12-21,89,False,129173,Elvis' Christmas Album,1957-10-15,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4
47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),Darlene Love,29,4,16,US,2023-12-21,84,False,166453,"Christmas (Baby, Please Come Home)",2020-12-04,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,30,2,-7,US,2023-12-21,98,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,31,-3,19,US,2023-12-21,88,False,165733,Rock 'N' Roll Rarities,1986-01-01,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",32,-2,-10,US,2023-12-21,92,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4
6rjuKpPydT2SxN15TZpV7r,500lbs,Lil Tecca,33,-2,2,US,2023-12-21,85,True,144390,TEC,2023-09-22,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,4
0rHToGels2lt8Y0mCYoF90,Deck The Hall,Nat King Cole,34,0,16,US,2023-12-21,88,False,68760,The Christmas Song (Expanded Edition),1962-01-01,0.684,0.437,9,-10.522,1,0.0491,0.742,1.58e-05,0.224,0.964,107.607,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,35,1,14,US,2023-12-21,92,False,182946,Under The Mistletoe (Deluxe Edition),2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,4
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,36,2,-11,US,2023-12-21,92,True,201800,SOS,2022-12-09,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,4
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",37,-2,11,US,2023-12-21,90,False,155453,Christmas Songs by Sinatra,1994-11-08,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,38,1,-12,US,2023-12-21,92,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,39,3,-8,US,2023-12-21,88,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,40,-3,-12,US,2023-12-21,90,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",41,-1,9,US,2023-12-21,86,False,175333,White Christmas,1945-01-01,0.5,0.224,3,-12.431,1,0.0935,0.646,0.0,0.284,0.62,202.481,4
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",42,2,-13,US,2023-12-21,90,True,247444,For All The Dogs,2023-10-06,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,4
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",43,5,-1,US,2023-12-21,83,True,180869,Pink Friday 2,2023-12-08,0.736,0.769,11,-5.546,0,0.258,0.027,0.0,0.23,0.388,137.947,4
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,44,-1,-10,US,2023-12-21,86,True,163854,One Thing At A Time,2023-03-03,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,4
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,45,1,-7,US,2023-12-21,91,True,211582,UTOPIA,2023-07-28,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,4
